,Categorie,precision,recall,f1-score,support,programme,libelle,id
732,1140,0.6033898305084746,0.6666666666666666,0.6334519572953736,534.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
733,1160,0.8924205378973105,0.922882427307206,0.9073958980733374,791.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
734,1180,0.5932203389830508,0.457516339869281,0.5166051660516605,153.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
735,1280,0.4789719626168224,0.4209445585215606,0.448087431693989,974.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
736,1281,0.3716814159292035,0.3043478260869565,0.3346613545816733,414.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
737,1300,0.663358147229115,0.7948463825569871,0.7231740306582507,1009.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
738,1301,0.6257309941520468,0.6645962732919255,0.6445783132530121,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
739,1302,0.5085836909871244,0.4759036144578313,0.491701244813278,498.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
740,1320,0.5557404326123128,0.5154320987654321,0.5348278622898318,648.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
741,1560,0.6217821782178218,0.6187192118226601,0.620246913580247,1015.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
742,1920,0.8207217694994179,0.818815331010453,0.8197674418604651,861.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
743,1940,0.6440677966101694,0.7080745341614907,0.6745562130177515,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
744,2060,0.5993377483443708,0.5435435435435435,0.5700787401574803,999.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
745,2220,0.5159235668789809,0.4909090909090909,0.5031055900621118,165.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
746,2280,0.6948669201520913,0.7678571428571429,0.7295409181636726,952.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
747,2403,0.68,0.6764397905759162,0.6782152230971129,955.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
748,2462,0.5545454545454546,0.6443661971830986,0.5960912052117264,284.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
749,2522,0.6818613485280152,0.7194388777555111,0.7001462701121405,998.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
750,2582,0.5189309576837416,0.4498069498069498,0.4819027921406411,518.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
751,2583,0.8326867119301649,0.8408423114593536,0.8367446393762183,2042.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
752,2585,0.5152173913043478,0.4749498997995992,0.4942648592283629,499.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
753,2705,0.5593525179856115,0.5634057971014492,0.5613718411552346,552.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
754,2905,0.4784172661870504,0.764367816091954,0.588495575221239,174.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
755,accuracy,0.6474917569477155,0.6474917569477155,0.6474917569477155,0.6474917569477155,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
756,macro avg,0.6050655212573944,0.6141220387022055,0.6064353457396607,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
757,weighted avg,0.6431358940492903,0.6474917569477155,0.6435024183992754,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
758,10,0.4785932721712538,0.5024077046548957,0.490211433046202,623.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
759,40,0.5531914893617021,0.4661354581673306,0.505945945945946,502.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
760,50,0.5109717868338558,0.4851190476190476,0.4977099236641222,336.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
761,60,0.6919191919191919,0.8253012048192772,0.7527472527472526,166.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
762,1140,0.6018018018018018,0.6254681647940075,0.613406795224977,534.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
763,1160,0.9102402022756004,0.9102402022756004,0.9102402022756004,791.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
764,1180,0.5081967213114754,0.4052287581699346,0.4509090909090909,153.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
765,1280,0.4446786090621707,0.433264887063655,0.4388975559022361,974.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
766,1281,0.3470588235294117,0.2850241545893719,0.312997347480106,414.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
767,1300,0.662621359223301,0.8116947472745293,0.7296213808463252,1009.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
768,1301,0.64375,0.639751552795031,0.6417445482866043,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
769,1302,0.5216400911161732,0.4598393574297189,0.4887940234791889,498.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
770,1320,0.5570934256055363,0.4969135802469135,0.5252854812398042,648.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
771,1560,0.6268958543983822,0.6108374384236454,0.6187624750499003,1015.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
772,1920,0.812206572769953,0.8037166085946573,0.8079392877991826,861.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
773,1940,0.6705202312138728,0.7204968944099379,0.6946107784431138,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
774,2060,0.5462012320328542,0.5325325325325325,0.5392802838317283,999.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
775,2220,0.5701754385964912,0.3939393939393939,0.4659498207885305,165.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
776,2280,0.7030784508440914,0.7436974789915967,0.7228177641653906,952.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
777,2403,0.6980088495575221,0.6607329842931937,0.678859601936525,955.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
778,2462,0.525679758308157,0.6126760563380281,0.5658536585365853,284.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
779,2522,0.6615935541629364,0.7404809619238477,0.6988179669030732,998.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
780,2582,0.5147783251231527,0.4034749034749035,0.4523809523809524,518.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
781,2583,0.8454227113556778,0.8276199804113614,0.8364266270725068,2042.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
782,2585,0.5248380129589633,0.4869739478957915,0.5051975051975052,499.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
783,2705,0.525974025974026,0.5869565217391305,0.5547945205479451,552.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
784,2905,0.4581818181818182,0.7241379310344828,0.5612472160356348,174.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
785,accuracy,0.6385421573245408,0.6385421573245408,0.6385421573245408,0.6385421573245408,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
786,macro avg,0.5968633929514582,0.5998023131074747,0.5948684977680011,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
787,weighted avg,0.6361918090939199,0.6385421573245408,0.6354513906828143,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC512-DR50- BATCH8,CNN45
788,10,0.4776357827476038,0.4799357945425361,0.4787830264211369,623.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
789,40,0.5473441108545035,0.4721115537848606,0.5069518716577539,502.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
790,50,0.4794952681388013,0.4523809523809524,0.4655436447166921,336.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
791,60,0.7040816326530612,0.8313253012048193,0.7624309392265194,166.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
792,1140,0.6054054054054054,0.6292134831460674,0.6170798898071626,534.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
793,1160,0.8993788819875776,0.9152970922882429,0.9072681704260652,791.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
794,1180,0.5,0.4248366013071895,0.4593639575971731,153.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
795,1280,0.4402985074626865,0.4240246406570842,0.4320083682008368,974.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
796,1281,0.4006410256410256,0.3019323671497584,0.3443526170798898,414.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
797,1300,0.644122383252818,0.7928642220019821,0.7107952021323856,1009.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
798,1301,0.65,0.6459627329192547,0.64797507788162,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
799,1302,0.5191011235955056,0.463855421686747,0.4899257688229056,498.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
800,1320,0.5383304940374787,0.4876543209876543,0.5117408906882591,648.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
801,1560,0.6530172413793104,0.5970443349753695,0.6237776634071024,1015.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
802,1920,0.7990867579908676,0.8130081300813008,0.8059873344847438,861.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
803,1940,0.5882352941176471,0.6832298136645962,0.6321839080459771,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
804,2060,0.5536261491317671,0.5425425425425425,0.5480283114256825,999.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
805,2220,0.5579710144927537,0.4666666666666667,0.5082508250825083,165.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
806,2280,0.6958661417322834,0.7426470588235294,0.7184959349593496,952.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
807,2403,0.6929046563192904,0.6544502617801047,0.6731287022078621,955.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
808,2462,0.5403726708074534,0.6126760563380281,0.5742574257425742,284.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
809,2522,0.6602112676056338,0.751503006012024,0.7029053420805997,998.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
810,2582,0.5447570332480819,0.4111969111969112,0.4686468646864686,518.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
811,2583,0.8245273873000485,0.8330068560235063,0.8287454323995128,2042.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
812,2585,0.5391498881431768,0.4829659318637274,0.5095137420718816,499.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
813,2705,0.5212947189097104,0.5543478260869565,0.5373134328358209,552.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
814,2905,0.4360902255639097,0.6666666666666666,0.5272727272727272,174.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
815,accuracy,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
816,macro avg,0.5930720393525334,0.5975313535844103,0.59232322486523,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
817,weighted avg,0.6325899305132567,0.6363636363636364,0.6325335847916549,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400   DR50-CC1024-CC1024-DR50- BATCH8,CNN46
